,LoanTenure,LoanStatus,BorrowerAPR,BorrowerRate,LenderYield,EstimatedEffectiveYield,EstimatedLoss,EstimatedReturn,ProsperRating (numeric),ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,DateCreditPulled,CreditScoreRangeLower,CreditScoreRangeUpper,FirstRecordedCreditLine,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,TotalProsperLoans,TotalProsperPaymentsBilled,OnTimeProsperPayments,ProsperPaymentsLessThanOneMonthLate,ProsperPaymentsOneMonthPlusLate,ProsperPrincipalBorrowed,ProsperPrincipalOutstanding,ScorexChangeAtTimeOfListing,LoanCurrentDaysDelinquent,LoanFirstDefaultedCycleNumber,LoanMonthsSinceOrigination,LoanNumber,LoanOriginalAmount,LoanOriginationQuarter,MonthlyLoanPayment,LP_CustomerPayments,LP_CustomerPrincipalPayments,LP_InterestandFees,LP_ServiceFees,LP_CollectionFees,LP_GrossPrincipalLoss,LP_NetPrincipalLoss,LP_NonPrincipalRecoverypayments,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors,EMI,ELA,InterestAmount,TotalAmount,ROI,PROI
42,36,1,0.303,0.29,0.285,0.1615,0.0724,0.0917,4.07224258423391,6,5.950066585742402,0,4,35,2,67.0,0,0,67,520.0,539.0,9103,10.0,9.0,20.0,0,0.0,1.0,9.0,14.0,0.0,3.0,0.0,0.0,8549.0,0.6,4100.0,22.0,0.94,0.0,0.27,6,1,416.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,2161,18.0,85,7286,1500,1,62.86,817.18,403.08,414.1,-7.14,0.0,1096.92,1096.92,0.0,1.0,0,0,0.0,15,116.90540688988747,17160.0,434.99999999999994,1935.0,0.22480620155038758,0.10540540540540543
43,36,0,0.2129,0.176,0.166,0.15519,0.0699,0.08529,4.0,3,6.0,1,16,10,0,25.0,0,0,368,640.0,659.0,50,9.0,9.0,15.0,7,152.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5985.0,0.74,2025.0,15.0,0.8,0.0,0.1,4,1,4333.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,5,105413,5000,32,179.76,719.04,432.03,287.01,-16.3,0.0,0.0,0.0,0.0,1.0,0,0,0.0,5,76.25993520357255,36680.0,880.0,5880.0,0.14965986394557823,0.2554054054054054
44,36,0,0.21025,0.1734,0.1634,0.1536,0.0624,0.0912,4.0,3,5.0,1,47,41,0,32.0,1,0,368,720.0,739.0,74,14.0,12.0,31.0,12,1125.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,34881.0,0.91,3041.0,31.0,1.0,1.0,0.19,2,1,8916.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,9,94349,16000,15,573.15,4577.5989,2840.74,1736.8589,-100.6,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,494.1467328305413,115878.0,2774.4,18774.4,0.14777569456280892,0.20540540540540542
45,60,0,0.13227,0.1099,0.0999,0.0965,0.0299,0.0666,6.0,0,7.0,1,33,19,0,28.0,1,0,368,740.0,759.0,414,13.0,13.0,53.0,15,471.0,1.0,6.0,1.0,2629.0,4.0,0.0,0.0,18590.0,0.63,10735.0,50.0,0.9,1.0,0.13,2,1,16000.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,11,87756,25000,15,543.44,5434.4,3264.76,2169.64,-197.42,0.0,0.0,0.0,0.0,1.0,0,0,0.0,515,359.48681074181854,189850.0,2747.5,27747.5,0.09901792954320209,0.20540540540540542
46,36,0,0.1717,0.15,0.14,0.1615,0.0724,0.0917,4.07224258423391,3,5.950066585742402,1,14,0,1,32.0,0,1,152,660.0,679.0,6741,10.0,9.0,28.0,6,151.0,1.0,7.0,0.0,0.0,29.0,0.0,0.0,4519.0,0.68,2031.0,27.0,0.81,0.0,0.27,3,1,3166.666667,1.0,9.0,9.0,0.0,0.0,6000.0,4317.11,0.0,0,14.0,67,35508,4000,18,138.66,4667.64,4000.0,667.64,-44.51,0.0,0.0,0.0,0.0,1.0,2,1,789.59,103,603.9434288335403,25600.0,600.0,4600.0,0.13043478260869565,0.1554054054054054
47,36,0,0.15833,0.1299,0.1199,0.1148,0.0399,0.0749,6.0,0,8.0,1,5,41,0,90.0,1,1,368,680.0,699.0,1224,15.0,15.0,33.0,11,561.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,20812.0,0.84,3595.0,27.0,0.88,2.0,0.35,4,1,5416.666667,3.0,20.0,20.0,0.0,0.0,27000.0,11308.14,14.0,0,14.0,10,90027,15000,15,505.34,4737.38,3439.32,1298.06,-99.94,0.0,0.0,0.0,0.0,1.0,1,0,0.0,1,452.3398401990104,85146.0,1948.4999999999998,16948.5,0.11496592618815824,0.1554054054054054
48,60,0,0.17522,0.1519,0.1419,0.135,0.0474,0.0876,5.0,2,6.0,1,31,4,0,10.0,1,0,368,720.0,739.0,435,19.0,17.0,41.0,7,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153812.0,0.97,3507.0,39.0,0.94,1.0,0.25,2,1,14583.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,7,100426,15000,23,358.35,2150.0975,1034.05,1116.0475,-62.49,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,157.10465154947585,151710.0,2278.5,17278.5,0.1318690858581474,0.20540540540540542
49,60,0,0.11695,0.0949,0.0849,0.0827,0.0224,0.0603,6.0,0,10.0,1,33,41,0,145.0,1,0,368,780.0,799.0,10844,11.0,10.0,30.0,9,1010.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,42592.0,0.36,66742.0,26.0,0.92,0.0,0.21,5,1,7458.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,7,99129,25000,23,524.92,3149.52,1993.02,1156.5,-121.87,0.0,0.0,0.0,0.0,1.0,0,0,0.0,481,189.9621150681914,167350.0,2372.5,27372.5,0.08667458215362134,0.2554054054054054
50,60,0,0.23984,0.215,0.205,0.18828,0.1025,0.08578,3.0,4,5.0,1,43,33,0,43.0,1,0,368,640.0,659.0,2377,12.0,11.0,48.0,10,347.0,1.0,9.0,2.0,579.0,18.0,0.0,0.0,3706.0,0.37,3414.0,40.0,0.76,1.0,0.12,5,1,7916.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,3,122926,10000,32,273.35,540.8096,183.15,357.6596,-16.91,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,39.37758164416799,139000.0,2150.0,12150.0,0.17695473251028807,0.20540540540540542
51,36,0,0.202,0.1799,0.1699,0.1669,0.0595,0.1074,5.0,2,8.0,1,2,33,0,0.0,1,0,368,640.0,659.0,742,5.0,5.0,27.0,3,73.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1287.0,0.91,113.0,20.0,0.95,1.0,0.11,4,1,4853.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,28,55623,2500,30,90.37,2439.99,1743.39,696.6,-38.69,0.0,0.0,0.0,0.0,1.0,0,0,0.0,51,314.45080067964807,18691.0,449.75,2949.75,0.1524705483515552,0.20540540540540542
52,36,0,0.14348,0.1153,0.1053,0.1015,0.0324,0.0691,6.0,0,6.0,1,22,35,0,209.0,1,0,368,720.0,739.0,179,9.0,9.0,47.0,7,445.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,7465.0,0.61,3881.0,40.0,0.97,0.0,0.28,5,1,8166.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,12,87340,7000,6,230.93,2540.23,1884.63,655.6,-56.88,0.0,0.0,0.0,0.0,1.0,0,0,0.0,87,221.65881532085436,36056.0,807.1,7807.1,0.10338025643324666,0.1554054054054054
53,36,0,0.31032,0.2712,0.2612,0.2382,0.1275,0.1107,2.0,5,4.0,1,40,0,0,76.0,0,0,368,640.0,659.0,2043,4.0,4.0,9.0,3,96.0,0.0,1.0,1.0,67.0,0.0,1.0,0.0,2599.0,0.87,90.0,6.0,0.71,0.0,0.17,3,1,4056.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,13,85084,3000,6,122.67,1472.04,748.54,723.5,-26.69,0.0,0.0,0.0,0.0,1.0,0,0,0.0,65,203.04001314384985,32290.0,813.6,3813.6,0.21334172435494023,0.20540540540540542
54,60,0,0.20931,0.1852,0.1752,0.1721,0.0449,0.1272,5.0,2,5.0,2,48,19,0,61.0,1,0,368,720.0,739.0,427,14.0,9.0,42.0,4,146.0,5.0,8.0,0.0,0.0,2.0,0.0,0.0,2972.0,0.45,3528.0,26.0,0.76,1.0,0.16,2,1,10000.0,1.0,9.0,8.0,1.0,0.0,8000.0,6384.14,59.0,0,14.0,19,73248,18000,22,462.19,8304.42,3785.21,4519.21,-244.02,0.0,0.0,0.0,0.0,1.0,0,0,0.0,4,701.0470888227547,218016.0,3333.6,21333.6,0.15626054674316572,0.20540540540540542
55,36,0,0.17601,0.1399,0.1299,0.1238,0.0449,0.0789,5.0,2,7.0,1,10,46,0,51.0,0,0,368,660.0,679.0,738,9.0,9.0,57.0,13,388.0,0.0,2.0,0.0,0.0,42.0,1.0,0.0,9037.0,0.57,3538.0,54.0,0.74,2.0,0.22,3,1,3416.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,4,108557,10000,32,341.73,1363.0871,922.34,440.7471,-31.78,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,130.20330151524507,60364.0,1399.0,11399.0,0.12273006404070533,0.2554054054054054
56,36,0,0.22415,0.187,0.177,0.16468,0.0774,0.08728,4.0,3,4.0,1,14,46,0,179.0,0,0,368,680.0,699.0,7898,7.0,7.0,19.0,4,151.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,4231.0,0.91,298.0,18.0,0.94,1.0,0.37,4,1,4734.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,6,102095,15000,23,547.57,2722.85,1564.63,1158.22,-60.47,-93.09,0.0,0.0,0.0,1.0,0,0,0.0,77,293.19806906431864,115980.0,2805.0,17805.0,0.15754001684919966,0.2554054054054054
57,36,1,0.29394,0.2552,0.2452,0.2392,0.119,0.1202,3.0,4,5.0,1,34,13,0,155.0,1,0,368,720.0,739.0,7446,18.0,14.0,37.0,14,331.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,8477.0,0.59,4444.0,27.0,0.96,0.0,0.15,2,1,9166.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,414,17.0,26,59180,2000,5,80.07,890.63,430.97,459.66,-17.43,0.0,1569.03,1569.03,0.0,1.0,0,0,0.0,2,110.01428964427032,20374.0,510.4,2510.4,0.2033142128744423,0.15540540540540543
58,60,0,0.17522,0.1519,0.1419,0.135,0.0474,0.0876,5.0,2,6.0,1,14,10,0,89.0,0,0,368,720.0,739.0,135,7.0,6.0,22.0,5,492.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8764.0,0.32,16098.0,22.0,0.95,0.0,0.25,4,1,4666.666667,1.0,1.0,1.0,0.0,0.0,15000.0,0.0,27.0,0,14.0,8,96291,8000,23,191.12,1337.84,646.4,691.44,-45.52,0.0,0.0,0.0,0.0,1.0,0,0,0.0,82,98.20844907072306,80912.0,1215.2,9215.2,0.1318690858581474,0.2554054054054054
59,36,0,0.16717,0.16,0.15,0.1615,0.0724,0.0917,4.07224258423391,3,5.950066585742402,0,14,35,1,80.0,0,0,586,640.0,659.0,644,13.0,7.0,25.0,6,403.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,11540.0,0.41,10778.0,23.0,0.91,1.0,0.37,3,1,2750.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,78,19632,7000,17,244.47,8861.23,6999.8,1861.43,-116.33,0.0,0.0,0.0,0.0,1.0,0,0,0.0,193,1125.3482110575335,47320.0,1120.0,8120.0,0.13793103448275862,0.1554054054054054
60,60,0,0.19323,0.1695,0.1595,0.14963,0.0649,0.08473,4.0,3,7.0,1,14,59,0,195.0,1,0,368,700.0,719.0,8603,10.0,9.0,35.0,8,1047.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,45348.0,0.89,5271.0,25.0,1.0,1.0,0.29,5,1,7500.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,4,110050,25000,32,620.64,1850.3104,805.48,1044.8304,-62.33,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,136.54021656572382,279250.0,4237.5,29237.5,0.14493373236425822,0.3554054054054054
61,36,0,0.16324,0.1274,0.1174,0.1121,0.0424,0.0697,5.0,2,8.0,19,8,2,0,103.0,1,0,368,660.0,679.0,80,6.0,5.0,62.0,6,76.0,4.0,13.0,20.0,72705.0,72.0,2.0,0.0,414.0,0.19,1215.0,47.0,0.74,2.0,0.03,5,1,7108.333333,2.0,4.0,4.0,0.0,0.0,19000.0,0.01,-3.0,0,14.0,3,119808,2000,32,67.14,133.5819,91.49,42.0919,-3.36,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,11.813429881971373,11173.0,254.80000000000004,2254.8,0.11300337058719177,0.15540540540540543
62,36,1,0.23748,0.23,0.21,0.1615,0.0724,0.0917,4.07224258423391,4,5.950066585742402,0,4,35,1,16.0,0,1,568,600.0,619.0,1708,12.0,10.0,24.0,10,1402.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,47816.0,0.89,5874.0,23.0,1.0,0.0,0.59,4,1,3891.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,1688,31.0,83,13475,23500,9,909.68,23511.66,14754.94,8756.72,-324.49,-523.49,8787.08,8745.06,0.0,1.0,0,0,0.0,384,3395.6055968045475,218080.0,5405.0,28905.0,0.18699186991869918,0.1554054054054054
63,36,0,0.29776,0.29,0.285,0.1615,0.0724,0.0917,4.07224258423391,4,5.950066585742402,0,24,2,2,67.0,1,0,191,620.0,639.0,6002,10.0,9.0,34.0,3,376.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,8549.0,0.6,4100.0,22.0,0.94,0.0,0.25,6,1,7500.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,89,3919,6000,25,251.43,6828.36,6000.0,828.36,-14.28,0.0,0.0,0.0,0.0,1.0,0,0,0.0,41,1740.1817042257737,68640.0,1739.9999999999998,7740.0,0.22480620155038758,0.1054054054054054
64,36,0,0.30899,0.2699,0.2599,0.23673,0.1325,0.10423,2.0,5,4.0,1,31,47,0,3.0,1,0,368,680.0,699.0,5218,8.0,8.0,17.0,5,370.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,11229.0,0.81,2258.0,15.0,0.93,0.0,0.42,3,1,3166.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,5,105188,5000,32,204.1,812.7027,374.24,438.4627,-16.39,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,101.02594250144939,53582.0,1349.4999999999998,6349.5,0.21253642019056615,0.20540540540540542
65,36,0,0.19744,0.1605,0.1505,0.14089,0.0674,0.07349,4.0,3,4.0,1,4,35,4,427.0,1,0,368,660.0,679.0,462,14.0,14.0,35.0,15,464.0,2.0,6.0,1.0,52379.0,4.0,0.0,0.0,15885.0,0.68,7165.0,34.0,0.97,3.0,0.21,4,1,4666.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,0,135763,15000,7,527.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,0.0,101670.0,2407.5,17407.5,0.13830245583800085,0.3054054054054054
66,36,0,0.16802,0.15,0.12,0.1615,0.0724,0.0917,4.07224258423391,4,5.950066585742402,0,29,35,3,1.0,0,1,831,620.0,639.0,6116,4.0,3.0,14.0,1,16.0,0.0,2.0,1.0,111.0,12.0,1.0,0.0,1593.0,0.07,19407.0,13.0,0.53,0.0,0.2,0,1,860.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,83,12918,1000,9,0.0,1440.27,958.4,481.87,-6.39,-33.29,0.0,0.0,0.0,1.0,0,0,0.0,1,144.70484554851626,6400.0,150.0,1150.0,0.13043478260869565,0.10540540540540543
67,12,0,0.35843,0.2669,0.2569,0.2452,0.13,0.1152,2.0,5,3.0,1,4,41,0,70.0,0,0,368,600.0,619.0,1987,14.0,13.0,54.0,14,359.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,17778.0,0.94,955.0,25.0,0.92,0.0,0.28,4,1,4777.0,1.0,12.0,12.0,0.0,0.0,6000.0,4509.4,-25.0,0,14.0,33,50675,3000,13,287.6,3394.57,3000.0,394.57,-14.79,0.0,0.0,0.0,0.0,1.0,0,0,0.0,32,850.4436329726279,12608.0,800.7,3800.7,0.21067171836766913,0.1054054054054054
68,36,0,0.21554,0.197,0.167,0.1615,0.0724,0.0917,4.07224258423391,5,5.950066585742402,0,4,34,1,34.0,1,1,136,580.0,599.0,3464,21.0,15.0,30.0,6,134.0,0.0,23.0,1.0,169.0,0.0,0.0,0.0,3735.0,0.9,181.0,27.0,0.92,3.0,0.45,3,1,2750.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,84,9365,1000,1,37.01,1294.98,1000.0,294.98,-16.67,0.0,0.0,0.0,0.0,1.0,0,0,0.0,23,197.30461257202003,8092.0,197.0,1197.0,0.164578111946533,0.10540540540540543
69,60,0,0.13636,0.1139,0.1039,0.09989,0.0349,0.06499,6.0,0,11.0,1,14,25,7,12.0,1,1,368,700.0,719.0,388,5.0,5.0,21.0,3,373.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19961.0,0.79,5039.0,21.0,1.0,0.0,0.22,3,0,2700.0,3.0,16.0,16.0,0.0,0.0,7861.0,0.02,-3.0,0,14.0,2,128889,9000,7,197.44,194.6315,115.99,78.6415,-7.15,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,13.23171809692639,70506.0,1025.1,10025.1,0.10225334410629319,0.20540540540540542
70,36,0,0.24246,0.2049,0.1949,0.1808,0.0824,0.0984,4.0,3,6.0,1,20,46,0,37.0,0,0,368,640.0,659.0,11410,12.0,12.0,22.0,4,140.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7101.0,0.76,2149.0,12.0,1.0,0.0,0.17,4,1,4500.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,8,95011,10000,23,374.14,2987.5063,1727.54,1259.9663,-61.76,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,354.40472682115643,83764.0,2049.0,12049.0,0.17005560627437963,0.2554054054054054
71,36,0,0.35797,0.3177,0.3077,0.2799,0.1625,0.1174,1.0,6,4.0,13,4,35,0,141.0,1,0,368,760.0,779.0,84,20.0,14.0,75.0,13,219.0,2.0,11.0,0.0,0.0,4.0,0.0,0.0,7610.0,0.39,11195.0,72.0,1.0,0.0,0.53,3,1,2916.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,16,77739,2774,31,120.47,1807.05,840.76,966.29,-30.43,0.0,0.0,0.0,0.0,0.9247,0,0,0.0,49,267.1224331960299,34501.0,881.2998,3655.2998,0.2411019200121424,0.15540540540540543
72,36,0,0.2951,0.2599,0.2499,0.2437,0.112,0.1317,3.0,4,6.0,7,9,35,0,34.0,0,0,368,660.0,679.0,341,9.0,7.0,20.0,6,345.0,2.0,5.0,1.0,73.0,1.0,1.0,0.0,11108.0,0.63,4814.0,18.0,0.7,0.0,0.1,2,1,8333.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,34,49827,4500,13,181.28,6139.2,4500.0,1639.2,-63.07,0.0,0.0,0.0,0.0,1.0,0,0,0.0,49,1169.8357762712471,46604.0,1169.5500000000002,5669.55,0.20628621319152315,0.1054054054054054
73,36,0,0.26528,0.2272,0.2172,0.2,0.0975,0.1025,3.0,4,3.0,1,20,35,0,84.0,1,0,368,700.0,719.0,381,7.0,5.0,34.0,2,53.0,1.0,2.0,3.0,155578.0,64.0,0.0,0.0,408.0,0.86,55.0,29.0,0.75,1.0,0.11,4,1,6000.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,8,96152,4000,23,154.26,1064.82,560.28,504.54,-22.2,0.0,0.0,0.0,0.0,1.0,0,0,0.0,40,127.37580863359699,36717.0,908.8000000000001,4908.8,0.18513689700130379,0.20540540540540542
74,36,1,0.35643,0.3199,0.3099,0.2957,0.147,0.1487,2.0,5,5.0,7,9,20,0,213.0,1,0,368,680.0,699.0,82,4.0,5.0,53.0,3,52.0,1.0,3.0,6.0,5256.0,5.0,1.0,0.0,892.0,0.19,2006.0,50.0,0.7,1.0,0.21,4,1,5314.25,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,298,30.0,36,47762,2500,4,108.87,2721.75,1468.11,1253.64,-39.2,0.0,1031.89,1031.89,0.0,1.0,0,0,0.0,50,469.6698829222397,31291.0,799.75,3299.75,0.24236684597317978,0.20540540540540542
75,36,1,0.32538,0.2859,0.2759,0.2512,0.1375,0.1137,2.0,5,2.0,19,16,50,0,72.0,0,0,368,660.0,679.0,9821,8.0,8.0,15.0,6,162.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3208.0,0.53,2408.0,14.0,1.0,2.0,0.26,4,1,4750.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,190,6.0,8,94640,4000,23,166.73,166.73,69.6,97.13,-3.4,0.0,3930.4,3930.4,0.0,1.0,0,0,0.0,42,19.900970317971275,45170.0,1143.6,5143.6,0.22233455167586902,0.2554054054054054
76,36,0,0.25861,0.25,0.245,0.1615,0.0724,0.0917,4.07224258423391,5,5.950066585742402,0,24,19,2,67.0,1,1,349,540.0,559.0,3786,10.0,9.0,27.0,4,164.0,0.0,28.0,3.0,0.0,5.0,2.0,0.0,8549.0,0.6,4100.0,22.0,0.94,0.0,0.13,6,1,8583.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,92,2028,2200,16,87.47,2711.61,2200.0,511.61,-10.23,0.0,0.0,0.0,0.0,1.0,0,0,0.0,38,550.1785431450753,22000.0,550.0,2750.0,0.2,0.055405405405405395
77,36,0,0.13109,0.1099,0.0999,0.0983,0.0495,0.0488,5.0,2,8.0,6,45,2,1,21.0,1,0,368,760.0,779.0,1289,15.0,15.0,36.0,6,210.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,7168.0,0.48,7682.0,28.0,1.0,0.0,0.18,5,1,6466.666667,1.0,6.0,6.0,0.0,0.0,7500.0,6406.25,-12.0,0,14.0,37,47313,5600,4,183.31,6106.15,5600.0,506.15,-46.07,0.0,0.0,0.0,0.0,1.0,0,0,0.0,114,630.2060354888287,27756.0,615.4399999999999,6215.44,0.09901792954320209,0.1554054054054054
78,36,1,0.18454,0.17,0.16,0.1615,0.0724,0.0917,4.07224258423391,0,5.950066585742402,3,4,44,1,68.0,1,0,937,720.0,739.0,10940,14.0,14.0,26.0,9,962.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,33572.0,0.73,9355.0,24.0,1.0,1.0,0.22,0,0,0.0,1.0,6.0,6.0,0.0,0.0,7750.0,6725.84,0.0,1918,9.0,68,33852,4800,18,171.13,684.52,418.38,266.14,-15.66,0.0,4381.62,4381.62,0.0,1.0,0,0,0.0,115,71.37512777182708,0.0,816.0000000000001,5616.0,0.1452991452991453,0.2554054054054054
79,36,0,0.24246,0.2049,0.1949,0.1808,0.0824,0.0984,4.0,3,5.0,1,34,50,0,173.0,0,0,368,740.0,759.0,6032,9.0,6.0,28.0,5,231.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9404.0,0.45,11346.0,27.0,0.96,0.0,0.23,5,1,7500.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,11,88332,22500,15,841.81,8418.1,4923.68,3494.42,-170.55,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,1010.0926550787779,188469.0,4610.25,27110.25,0.17005560627437963,0.20540540540540542
80,36,0,0.27776,0.2394,0.2294,0.20961,0.1175,0.09211,3.0,4,4.0,1,44,35,0,55.0,0,0,368,640.0,659.0,9726,5.0,4.0,10.0,4,170.0,0.0,2.0,1.0,7342.0,15.0,0.0,0.0,5538.0,0.97,128.0,9.0,0.66,1.0,0.31,1,1,1061.5,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,2,128164,4000,7,156.81,156.81,75.48,81.33,-3.4,0.0,0.0,0.0,0.0,1.0,0,0,0.0,25,18.077883386656076,38474.0,957.6,4957.6,0.19315797966758108,0.20540540540540542
81,60,0,0.12216,0.1,0.09,0.0886,0.0124,0.0762,7.0,1,10.0,1,7,41,0,51.0,0,0,368,780.0,799.0,3188,8.0,7.0,14.0,5,236.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22554.0,0.59,15145.0,14.0,1.0,1.0,0.1,2,1,10000.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,15,78856,25000,31,531.18,7967.7,5142.71,2824.99,-282.5,0.0,0.0,0.0,0.0,1.0,0,0,0.0,335,515.9655703890921,175000.0,2500.0,27500.0,0.09090909090909091,0.20540540540540542
82,36,0,0.33286,0.2932,0.2832,0.2575,0.1425,0.115,2.0,5,2.0,7,34,35,0,47.0,0,0,368,600.0,619.0,2081,9.0,9.0,9.0,8,229.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3726.0,0.76,535.0,9.0,0.88,1.0,0.12,4,1,4166.666667,1.0,9.0,6.0,3.0,0.0,3000.0,2428.26,-71.0,19,14.0,8,95823,4000,23,168.32,1006.7068,445.2,561.5068,-19.27,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,130.5451079642384,46221.0,1172.8,5172.8,0.2267244045777915,0.20540540540540542
83,36,1,0.33553,0.2958,0.2858,0.2727,0.147,0.1257,2.0,5,6.0,7,10,0,0,117.0,0,0,368,660.0,679.0,10374,11.0,9.0,23.0,8,138.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,2138.0,0.05,33982.0,20.0,0.6,1.0,0.35,3,1,3250.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,579,6.0,21,67600,4000,14,168.89,168.89,71.64,97.25,-3.29,0.0,3928.36,3928.36,0.0,1.0,0,0,0.0,11,21.19299489113845,46595.0,1183.2,5183.2,0.22827596851365953,0.2554054054054054
